nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
158856	23.13167	113.37691	广东 广州	0-0RUKI	2014/5/1 0:00	1:48:00	1	f	2652663477	38	42	109	Sun Apr 01 19:25:35 +0800 2012		3.73992E+15	我得到135845分 ，你能超过我吗?  http://t.cn/RvIdtIg
21519	22.68199	113.026	广东 江门	367年	2014/5/1 0:00	1:48:00	7	m	3810020246	111	173	307	Mon Sep 23 10:56:11 +0800 2013		3.7644E+15	你地起宿舍训觉系五系好爽啊！。??????
20214	22.56184	114.04085	广东 深圳	56奢侈品特卖网	2014/5/1 0:00	1:48:00	3	m	2785374350	557	1901	3002	Fri Apr 27 23:21:18 +0800 2012		3.76274E+15	目测真是亲生的，只不过是别人亲生滴
79679	22.995	113.094	广东 潮州	Cai_x1jun	2014/5/1 0:00	1:48:00	51	f	2181901107	249	173	78	Thu Jun 16 11:36:17 +0800 2011		3.76465E+15	十三行，上下九，游珠江。真的把我累趴了。 http://t.cn/z8AtIKY
47396	22.80257	113.54786	广东 广州	GD馮嘉欣	2014/5/1 0:00	1:48:00	1	f	2162431810	654	439	492	Fri Jun 10 15:45:43 +0800 2011		3.7674E+15	我的滑板鞋时尚又时尚 图片来自IN>> http://t.cn/R7Ga76T
74263	23.12331	113.11906	广东 云浮	暗明者lin	2014/5/1 0:00	1:48:00	53	m	5094857534	3	63	7	Fri Apr 25 14:24:11 +0800 2014		3.7472E+15	转发微博
158560	23.11869	113.41638	广东 广州	宏远阁下	2014/5/1 0:00	1:48:00	1	m	2925676421	355	19	112	Mon Aug 20 00:02:47 +0800 2012	hongyuangexia	3.76791E+15	打造宇宙第一手机系统//@奥卡姆剃刀: 金正恩到处做指示，很好奇他这次又指示了啥？不要纠结分辨率，要把成像效果抓上去？不要苹果安卓，要搞千里马系统？三个将军记了啥？他们跟造手机有什么关系？
170590	23.27098	113.32119	广东 广州	老王小面淡不淡	2014/5/1 0:00	1:48:00	1	f	3052095103	254	579	879	Wed Oct 17 22:20:29 +0800 2012		3.76712E+15	我是三观正团苏
17550	22.525	114.04	广东 深圳	手指淡淡的香味	2014/5/1 0:00	1:48:00	3	f	2040904797	270	386	533	Wed Mar 23 15:19:59 +0800 2011		3.76632E+15	转发微博
41515	22.83799	113.012	其他	微风暴雨境	2014/5/1 0:00	1:48:00	1000	m	2246127617	4	7	14	Thu Jul 14 09:52:54 +0800 2011		3.75988E+15	 //@微风暴雨境:[哈哈]
11168	22.52954	113.94179	广东 深圳	谢Roslin	2014/5/1 0:00	1:48:00	3	m	2442198031	26	56	141	Thu Nov 03 17:08:28 +0800 2011		3.75122E+15	#我爱小米手机#因为小米手机4的屏幕太给力了，它采用的是5英寸的高色彩饱和度夏普 / JDI屏幕，1920x1080全高清分辨率，鲜艳度比iPhone 5s高17%。9月9日中午12点开放购买，仅售1999元，希望能买到1台。@小米手机 ，分享免费预约地址http://t.cn/RPkmgBL  
32615	22.66227	114.02128	广东	一点点点任性	2014/5/1 0:00	1:48:00	1000	f	3123460924	120	219	108	Mon Jan 14 11:26:14 +0800 2013		3.76696E+15	果断早餐
41483	22.84588	113.15107	广东 佛山	一览众山小_83652	2014/5/1 0:00	1:48:00	6	m	3937686952	6	38	23	Mon Dec 09 15:36:12 +0800 2013		3.76825E+15	每天过四趟。有被忽略的卑微感。 http://t.cn/R7AK8i5
52557	22.87262	113.9	河南 三门峡	用户9v6dld2rix	2014/5/1 0:00	1:48:00	12	f	3959324030	11	113	23	Mon Dec 30 23:17:43 +0800 2013		3.76585E+15	分享图片
16695	22.5224	114.03199	广东 深圳	feiyang9188888	2014/5/1 0:00	1:49:00	3	f	2611099714	401	753	751	Fri Dec 16 06:42:10 +0800 2011		3.76794E+15	大乐透_方案详情-9188彩票网冷门高手 发起的超级大乐透 第2014124期 复式合买认购截止时间：2014-10-22 19:45:00 方案编号：50HM2014102186230236 让大家都来见证这个网络超级大奖！----------l来秒杀吧，土豪们115倍数亿大奖就让它诞生在网络购彩里！！ http://t.cn/R75WGYo
14861	22.55855	113.97332	湖南 长沙	he子静	2014/5/1 0:00	1:49:00	1	f	2473529491	140	185	377	Fri Dec 30 22:47:15 +0800 2011		3.76716E+15	//@读书: 努力做更好的自己。
705	22.59527	113.0068	广东 江门	-HUANGMEIFANG	2014/5/1 0:00	1:49:00	7	f	2520311460	633	300	9	Mon Nov 07 21:11:01 +0800 2011		3.76801E+15	我正在@nice 用#大眼萌#的贴纸创作照片，你也来试试吧！下载链接：http://t.cn/RPhLmfh
35265	22.77192	112.95651	广东 佛山	-lokk666	2014/5/1 0:00	1:49:00	6	m	2940360217	1370	232	126	Thu Sep 06 17:36:42 +0800 2012		3.76357E+15	多强大的VPN It is a good night ?? http://t.cn/RhkNiUO
104769	23.03806	113.41638	广东 广州	minli精灵	2014/5/1 0:00	1:49:00	1	f	1851152901	104	53	746	Sun Nov 07 22:04:22 +0800 2010		3.76828E+15	早了……
170589	23.22164	113.30723	广东 江门	MR-胡伟杰	2014/5/1 0:00	1:49:00	7	m	2295372583	227	664	893	Wed Aug 10 08:50:14 +0800 2011		3.7619E+15	春天快乐~“爱活动”  http://t.cn/8sYiQUl
35720	22.72239	113.13328	广东 佛山	OuYangLawyer	2014/5/1 0:00	1:49:00	6	m	3179236717	12	37	5	Sat Dec 08 17:54:06 +0800 2012		3.70523E+15	好一首怪你过份美丽！ 我在:http://t.cn/8suIgBr
76128	23.01734	113.09895	广东 佛山	PANGXIAOXI	2014/5/1 0:00	1:49:00	6	f	2609986615	50	111	78	Sun Feb 05 15:30:41 +0800 2012		3.73881E+15	毕业了，舍不得你们~~~
174441	23.311	113.344	广东 广州	wing_学做女人	2014/5/1 0:00	1:49:00	1	f	1727385421	409	467	1080	Mon Jun 28 10:56:49 +0800 2010	yhc21	3.76353E+15	[可爱][可爱]
13219	22.5548	113.88719	广西 百色	茶小妍颠颠	2014/5/1 0:00	1:49:00	10	f	2519954462	257	166	475	Mon Nov 07 19:00:30 +0800 2011		3.76428E+15	岁月是把杀猪刀[笑cry]，一年零一个月。@度少咖啡 http://t.cn/R7vi9dk
166441	23.24351	113.23523	广东 广州	达美乐水果玉米农民	2014/5/1 0:00	1:49:00	1	m	3974747416	94	267	68	Fri Jan 10 01:18:50 +0800 2014		3.75615E+15	云南野生苹果，苹果中的战斗机[哈哈][哈哈][哈哈] http://t.cn/RhoU70z
174146	23.2017	113.37477	广东 肇庆	乖巧的浪子	2014/5/1 0:00	1:49:00	12	f	5102348842	11	14	28	Wed Apr 09 01:31:22 +0800 2014		3.76496E+15	无比的开心快乐着，宝贝。。
104768	23.0554	113.39129	贵州 贵阳	郭思旖_	2014/5/1 0:00	1:49:00	1	f	3182372760	3580	326	73	Sat Feb 23 21:26:54 +0800 2013		3.76755E+15	转发微博
19306	22.56565	114.05365	广东 深圳	邻家弟弟之这一次不后悔	2014/5/1 0:00	1:49:00	3	m	2509786407	413	970	634	Sat Dec 03 23:26:55 +0800 2011		3.76702E+15	刚才误入一个公安系统的刑事侦查群里。有一个人提问：一滴水从很高很高的地方自由落体下来，砸到人会不会砸伤?或砸死？群里一下就热闹起来，各种公式，各种假设，各种阻力，重力，加速度的讨论，足足讨论了近一个小时。我实在忍不住问了一句：你们淋过雨吗？群里，突然死一般的寂静 然后然后我就被踢出
63704	22.91679	113.36704	广东 广州	卢丽莎_	2014/5/1 0:00	1:49:00	1	f	3424866510	31	43	5	Thu May 30 00:59:12 +0800 2013		3.75444E+15	我拍了段MV，欢迎围观。点此播放>>http://t.cn/RhxWUG0（通过 #美拍# 录制）
29111	22.70603	113.82702	广东 深圳	名媛美家	2014/5/1 0:00	1:49:00	3	f	5042013540	175	198	892	Tue Feb 18 17:44:17 +0800 2014		3.71462E+15	运动鞋～??????酷[悠闲]
116562	23.18664	112.87738	广东 佛山	欧大文-ll	2014/5/1 0:00	1:49:00	6	m	2097874295	266	230	167	Wed Apr 20 22:53:10 +0800 2011		3.74387E+15	//@一筆壹劃Huang豪忠://@最热视频精选: 【《猫和老鼠全集》：完整收录140个经典故事(95分钟)】[哈哈]转了，留着今后看~
40617	22.89987	112.87966	广东 佛山	谭豪维mk	2014/5/1 0:00	1:49:00	6	f	3528006714	91	64	338	Tue Jun 11 18:02:25 +0800 2013		3.76384E+15	转发微博
165035	23.3049	112.96816	广东 汕头	喔晓祯-	2014/5/1 0:00	1:49:00	5	f	2849562444	531	344	105	Mon Jun 25 20:55:51 +0800 2012		3.76757E+15	? ? ? ? ?
168949	23.22362	113.29099	广东 广州	熊熊家的	2014/5/1 0:00	1:49:00	1	f	1974539385	368	176	1404	Thu Feb 17 16:13:07 +0800 2011		3.76737E+15	谁知道这是什么植物
169505	23.22364	113.29091	广东 广州	熊熊家的	2014/5/1 0:00	1:49:00	1	f	1974539385	368	176	1404	Thu Feb 17 16:13:07 +0800 2011		3.76737E+15	谁知道这是什么植物
57759	23.01864	113.12091	广东 广州	丫叉Supper-man	2014/5/1 0:00	1:49:00	1	f	1868764902	166	109	1545	Thu Nov 04 23:30:48 +0800 2010		3.76017E+15	//@全球奇闻趣事:涨姿势
119750	23.16658	113.24675	广东	一切以wy为主的屠苏	2014/5/1 0:00	1:49:00	1000	f	1781354163	932	143	24831	Thu Jul 22 11:42:13 +0800 2010		3.7684E+15	//@王源后援会官博:#TFBOYS王源# 还没睡觉的来，谈一下人生[羞嗒嗒]
167762	23.16658	113.24675	广东	一切以wy为主的屠苏	2014/5/1 0:00	1:49:00	1000	f	1781354163	932	145	24831	Thu Jul 22 11:42:13 +0800 2010		3.7684E+15	//@王源后援会官博:#TFBOYS王源# 还没睡觉的来，谈一下人生[羞嗒嗒]
704	22.59394	112.88923	广东 江门	--Angel_no_love	2014/5/1 0:00	1:50:00	7	m	2883469042	110	37	165	Sun Jul 29 22:25:56 +0800 2012		3.76081E+15	可惜只有劣评没有半颗星 http://t.cn/RhuM9ju
16694	22.53541	113.97283	江西 九江	GEM淦云	2014/5/1 0:00	1:50:00	4	f	2648290191	5361	272	683	Mon Mar 05 19:35:18 +0800 2012		3.76814E+15	表白就是冒着以后连朋友都不能做的危险去赌以后能正大光明牵你手拥抱你爱着你的机会
18444	22.5224	114.03199	广东 汕头	lucas125102	2014/5/1 0:00	1:50:00	5	m	2273756012	90	149	369	Thu Jul 28 21:27:10 +0800 2011		3.76694E+15	转发微博
14860	22.53157	114.05329	广东 深圳	Nanababy-shop	2014/5/1 0:00	1:50:00	3	f	3967123270	1667	1160	450	Mon Jan 06 23:01:06 +0800 2014		3.74646E+15	甜美风绑带针织小外套??秋季最美单品，粉色、米白色！均码，各种搭????搭配连体裙是最佳选择 http://t.cn/8kRRn77
123051	23.19484	113.15602	广东 云浮	Tan-小美	2014/5/1 0:00	1:50:00	53	f	2823481604	97	164	74	Tue Jun 05 02:56:00 +0800 2012		3.7414E+15	疲倦了，很想逃离的感觉... http://t.cn/RPKBofD
80250	23.04922	113.12803	广东 江门	TVXQ_I_believe_破瑛	2014/5/1 0:00	1:50:00	7	m	1837140755	1007	167	14393	Sat Oct 23 16:02:18 +0800 2010		3.76813E+15	正解//@Arismatata:点头//@一起神回复: 哈哈哈哈我也
105623	23.08099	113.42199	广东 广州	ViViM玉	2014/5/1 0:00	1:50:00	1	f	5113216196	116	106	1034	Fri Apr 18 07:39:53 +0800 2014		3.76753E+15	[不好意思][不好意思]酱生将实好咩[哈哈][哈哈][哈哈]
174144	23.311	113.344	广东 广州	wing_学做女人	2014/5/1 0:00	1:50:00	1	f	1727385421	409	467	1080	Mon Jun 28 10:56:49 +0800 2010	yhc21	3.76353E+15	[可爱][可爱]
34337	22.70174	114.04273	广东 清远	yamine--xiang	2014/5/1 0:00	1:50:00	18	f	3468131544	62	110	63	Wed May 15 15:53:02 +0800 2013		3.76499E+15	大家可以试试！
74262	22.99943	113.08872	其他	yoyo真的不是购物狂不信你咬我啊	2014/5/1 0:00	1:50:00	1000	f	2403031971	54	268	51	Tue Jan 22 13:15:46 +0800 2013		3.70712E+15	夏季夏天沙发垫坐垫 麻将凉席防滑藤席冰丝沙发垫飘窗垫裁剪定做 ，现价3.96http://t.cn/8srElOi
117555	23.148	113.095	广东 佛山	曾德政_	2014/5/1 0:00	1:50:00	6	m	1931559685	668	441	32	Sun Jan 23 13:19:07 +0800 2011		3.76734E+15	[挖鼻屎]嗯！
36325	22.68165	113.20209	广东 中山	-护肤品代销	2014/5/1 0:00	1:50:00	20	f	3295583305	32	78	88	Fri Jun 07 07:17:57 +0800 2013		3.75207E+15	mG美既面膜！有兴趣的可以联系我哦！！
168947	23.28033	113.29703	北京 平谷区	坚如石之初	2014/5/1 0:00	1:50:00	17	m	2817083050	5	20	161	Wed May 30 16:27:20 +0800 2012		3.76137E+15	《秦时明月》破秦兵百万，做秦时霸王！ http://t.cn/8FEVieV
65793	22.98518	113.47759	广东 广州	--尐機頭--	2014/5/1 0:00	1:50:00	1	m	2753449580	334	270	4253	Sun Apr 08 00:38:42 +0800 2012		3.76786E+15	转发微博
105928	23.1072	113.4587	广东 广州	梁大侠VS罗女侠	2014/5/1 0:00	1:50:00	1	f	1884924957	117	583	1965	Tue Dec 07 02:13:34 +0800 2010		3.76827E+15	转发微博
160172	23.1072	113.4587	广东 广州	梁大侠VS罗女侠	2014/5/1 0:00	1:50:00	1	f	1884924957	119	583	1968	Tue Dec 07 02:13:34 +0800 2010		3.76847E+15	转发微博
119031	23.11389	113.2463	山东 临沂	明涛的明明	2014/5/1 0:00	1:50:00	13	f	1870745645	284	48	140	Mon Nov 22 21:08:52 +0800 2010		3.71823E+15	是，我就是这样的！
32614	22.66289	114.02584	江西 宜春	偶像巨石	2014/5/1 0:00	1:50:00	9	m	2817872371	82	344	143	Sun Aug 05 19:59:39 +0800 2012		3.76694E+15	早上好！[呵呵] http://t.cn/R7467UO
164299	23.11098	113.87441	海外 澳大利亚	企鹅里根	2014/5/1 0:00	1:50:00	7	m	2843992780	110	139	382	Fri Jun 22 23:00:07 +0800 2012		3.73564E+15	睡前看了taylor  的   back to december的演唱会真心以后都不想听这个虚伪鸟人的歌。
47938	22.85237	113.72229	陕西 安康	沈小岭SLaiJay	2014/5/1 0:00	1:50:00	9	m	2147503943	3240	291	6645	Wed May 18 10:24:21 +0800 2011		3.7677E+15	[嘻嘻]好好～期待12月咪咕上来唱上一首或主打歌曲！[得意地笑][不好意思]
40616	22.893	113.03399	广东 佛山	谭_锦祥	2014/5/1 0:00	1:50:00	6	m	1746942275	102	104	111	Wed May 26 08:06:39 +0800 2010		3.70727E+15	懂我的人有多少??
10125	22.5369	113.92109	甘肃 兰州	王啵啵哒	2014/5/1 0:00	1:50:00	1	f	1791280684	35	146	25	Wed Aug 11 21:24:02 +0800 2010		3.74029E+15	@微博iPhone客户端 #iPhone客户端意见反馈# 版本4.4.0 ，iPhone5 ，2 ，OS6.1.4 ，网络WIFI 显示客户端错误，是什么意思
158559	23.19038	113.41862	广东 广州	我叫蓝花儿酱	2014/5/1 0:00	1:50:00	1	f	2046628935	117	79	154	Sat Mar 26 11:25:00 +0800 2011		3.75851E+15	那错觉已叫你献上心机
168948	23.24801	113.26201	广东 广州	星雨儿_	2014/5/1 0:00	1:50:00	1	f	2563152962	4552	223	808	Sat Nov 26 18:32:46 +0800 2011		3.76734E+15	??????踩屎…
62311	22.94	113.36599	广东 江门	幸運potat	2014/5/1 0:00	1:50:00	7	m	2408126610	8	44	16	Mon Sep 19 00:20:40 +0800 2011		3.72874E+15	慢慢爱上了看电影 http://t.cn/RvBEjzs
117600	23.18994	113.11633	吉林 长春	一颗小柠萌	2014/5/1 0:00	1:50:00	1	f	3779700872	58	101	1125	Sun Sep 08 07:12:12 +0800 2013		3.76823E+15	这样真的好，不用承受网络的语言暴力//@Floweralways:但还是希望能在别人的相册里见到你，只要你过得很好，我就好[心]
165351	23.18994	113.11633	吉林 长春	一颗小柠萌	2014/5/1 0:00	1:50:00	1	f	3779700872	58	101	1126	Sun Sep 08 07:12:12 +0800 2013		3.76845E+15	介个创意太好了，画个简易 #鹿晗# 吧！
121453	23.11389	113.2463	江西 南昌	宅若久时天然呆呆呆呆呆	2014/5/1 0:00	1:50:00	1	f	3648539734	17	124	55	Tue Aug 13 22:06:37 +0800 2013		3.75505E+15	#抢先送iPhone6# 我刚刚用1分钱抢到了1个免费送iPhone6的活动码，太期待了！这么土豪的活动必须让全世界都知道！“【免费送iPhone6】新人专享第2期” http://t.cn/RhVa8le
170056	23.2092	113.2844	广东 揭阳	做一个自己带盐人	2014/5/1 0:00	1:50:00	52	m	1765818413	26	118	238	Mon Jul 05 00:59:45 +0800 2010		3.76737E+15	? ? 读书是修行，过世俗生活是修行。就连相思啊，到后来，也成了修行。? 所以，多爱，我也不说。 http://t.cn/R7GG192
11167	22.55588	113.89855	广东 深圳	_熊鵬程	2014/5/1 0:00	1:51:00	3	m	2658234094	645	125	73	Sun Jan 08 19:26:13 +0800 2012		3.76098E+15	美术生喝酒也得艺术 看老子就是艺术生 两箱照样不醉.
57164	23.01497	113.13683	广东 佛山	17楼的熊	2014/5/1 0:00	1:51:00	6	m	1970978490	135	225	2579	Thu Mar 03 00:46:14 +0800 2011		3.76751E+15	马克！
116561	23.19417	112.8749	广东 佛山	BenChao周	2014/5/1 0:00	1:51:00	6	m	2329559450	5650	835	6809	Mon Aug 22 11:01:06 +0800 2011	feiyangdc	3.76806E+15	[泪][泪][泪]可能见我屁股太性感！ http://t.cn/z8A4K4Q
169504	23.24278	113.2924	广东 佛山	coco-L珊珊	2014/5/1 0:00	1:51:00	6	f	2834859897	35	82	230	Wed Jun 27 12:31:42 +0800 2012		3.75768E+15	?﹏?
79091	23.07723	113.22676	广东 广州	NG明少	2014/5/1 0:00	1:51:00	1	m	3343638164	70	113	151	Mon May 13 12:38:59 +0800 2013		3.73983E+15	我要中大奖，好运快快来！
63703	22.96636	113.34965	广东 广州	Sam_亇	2014/5/1 0:00	1:51:00	1	m	2568325153	2068	354	7563	Sun Jan 08 16:28:06 +0800 2012		3.768E+15	失眠了，很睏又睡不著，這是要哪樣????！
179815	23.28183	113.61571	广东 潮州	zheng美容	2014/5/1 0:00	1:51:00	51	f	2980010824	325	323	192	Fri Aug 31 20:48:07 +0800 2012		3.76648E+15	转发微博
15790	22.58834	113.95136	广东 深圳	陳陳陳lihui	2014/5/1 0:00	1:51:00	3	f	3807003394	64	49	60	Sat Sep 21 11:25:13 +0800 2013		3.76367E+15	现在这种社会，即使你不去害人别人也会来害你。 http://t.cn/zQkMWvR
184201	23.38613	113.30316	广东 深圳	呵呵的行走时光	2014/5/1 0:00	1:51:00	3	f	2280735895	680	268	3815	Mon Aug 01 16:00:21 +0800 2011		3.76841E+15	经常性夜半醒来……然后发现小徐还没睡……都快成家里的夜半风景了。
79678	23.06651	113.09417	广东 佛山	黑夜到来等你	2014/5/1 0:00	1:51:00	6	m	3796868873	20	7	37	Sat Sep 14 02:07:04 +0800 2013		3.70606E+15	快点帮帮我吧！ 我在:http://t.cn/8s1UoEV
170587	23.19619	113.26814	广东	嘿嘿嘿嘿嘿Rk	2014/5/1 0:00	1:51:00	1000	m	3152218787	78	63	52	Fri Nov 30 11:45:29 +0800 2012		3.70524E+15	世上没有一件工作不辛苦，没有一处人事不复杂。即使你再排斥现在的不愉快，光阴也不会过得慢点。 我在这里:http://t.cn/zRCzPr8
66717	23.01257	113.70281	广东	讲道理的烂仔	2014/5/1 0:00	1:51:00	1000	m	1815054145	13	15	16	Wed Sep 08 15:25:17 +0800 2010		3.70523E+15	看了《同桌的你》，一下子回到那个年代。对比之下，还真有那么一回事。 我在:http://t.cn/8suIkio
180421	23.2898	113.8376	广东	尐黎移动	2014/5/1 0:00	1:51:00	1000	m	1841196363	36	49	46	Thu Oct 28 19:33:03 +0800 2010		3.70523E+15	听讲好人往往短命 我在这里:http://t.cn/8kREbCz
172906	23.18814	113.337	广东 广州	墨陌默	2014/5/1 0:00	1:51:00	1	f	1809003397	361	110	3741	Thu Sep 02 21:39:49 +0800 2010		3.76825E+15	转发微博
13716	22.51499	113.90399	广东 深圳	桃夭乐	2014/5/1 0:00	1:51:00	3	f	1458908585	153	98	796	Fri May 04 18:55:00 +0800 2012		3.76791E+15	如果最后能在一起，晚一点真的无所谓！ http://t.cn/R759bZN
123050	23.1737	113.25226	广东 广州	我不够一米七	2014/5/1 0:00	1:51:00	1	m	2965002280	160	161	956	Thu Aug 23 18:00:51 +0800 2012		3.76831E+15	这期间、何以思、未来、何以思、梦想
8899	22.597	113.83499	广东 深圳	吴包包包子	2014/5/1 0:00	1:51:00	3	f	1750900821	919	145	85	Fri Jun 04 19:34:56 +0800 2010	b1b2wus1ge756747354	3.76643E+15	转发微博
170055	23.24721	113.35366	广东	西西带	2014/5/1 0:00	1:51:00	1000	f	2091369241	145	68	169	Sun Apr 17 00:36:09 +0800 2011		3.7652E+15	無聊刪刪微博 http://t.cn/R7z2SXD
34679	22.665	114.012	广东	小僧華安	2014/5/1 0:00	1:51:00	1000	m	3205695513	14	99	8	Tue Dec 11 13:58:43 +0800 2012		3.76458E+15	#OPPO南美超级杯#
80249	23.10903	113.18473	海外 其他	小蟓_小小蟓_	2014/5/1 0:00	1:51:00	16	m	1967583797	310	420	2314	Sun Feb 13 23:52:13 +0800 2011		3.76769E+15	[赞]
122258	23.10903	113.18473	海外 其他	小蟓_小小蟓_	2014/5/1 0:00	1:51:00	16	m	1967583797	310	420	2315	Sun Feb 13 23:52:13 +0800 2011		3.76838E+15	女人你为何不跟我回家？？？
57165	22.996	113.11799	海外 英国	招泳琪Kassia	2014/5/1 0:00	1:51:00	2	f	2270918662	1291	88	231	Wed Jul 27 14:27:27 +0800 2011	zykkkk	3.76788E+15	喜欢做自己 讨厌被误会 原则 经常会把自己搞得很累??
122257	23.204	113.223	广东 广州	Cutrian_落幕	2014/5/1 0:00	1:52:00	1	f	2958328787	97	261	87	Mon Sep 24 22:52:48 +0800 2012		3.76639E+15	来看看我拍的MV，点此播放>>http://t.cn/R7y73as（通过 #美拍# 录制）
10626	22.57154	113.86302	广东 深圳	imp豆叮妹	2014/5/1 0:00	1:52:00	3	f	1047210763	204	374	1523	Wed Nov 02 20:25:41 +0800 2011		3.76678E+15	轉發微博
105095	23.11617	113.4105	广东 广州	Yan-微子	2014/5/1 0:00	1:52:00	1	f	3063653503	288	412	998	Thu Oct 25 12:49:52 +0800 2012		3.76615E+15	苦逼啊！今晚又要通宵了、还好有这货陪我！[打哈气][打哈气][打哈气][困][困][熊猫][熊猫][熊猫]
159216	23.11617	113.4105	广东 广州	Yan-微子	2014/5/1 0:00	1:52:00	1	f	3063653503	289	412	998	Thu Oct 25 12:49:52 +0800 2012		3.76615E+15	苦逼啊！今晚又要通宵了、还好有这货陪我！[打哈气][打哈气][打哈气][困][困][熊猫][熊猫][熊猫]
116647	23.16547	112.9812	广东 佛山	奔二青年多愁绪	2014/5/1 0:00	1:52:00	6	m	2037212925	65	29	801	Mon Mar 21 08:21:29 +0800 2011		3.76817E+15	为何诱惑我……………………[哼][哼][哼]//@苍南派:快递又要爆仓了吧 #魅族阿里发布会#
115515	22.97605	113.92582	广东 东莞	冯世博33	2014/5/1 0:00	1:52:00	19	m	5114648159	3	91	7	Sun Apr 20 11:51:21 +0800 2014		3.71029E+15	转发微博
120653	23.22509	113.20989	广东 湛江	莫简尘-明0307	2014/5/1 0:00	1:52:00	8	m	3540834073	71	138	406	Sun Jun 16 13:50:22 +0800 2013		3.76573E+15	转发微博
48418	22.8228	113.70605	广西 南宁	你不配进我碗里	2014/5/1 0:00	1:52:00	1	f	5028078405	4	23	25	Thu Feb 06 17:08:48 +0800 2014		3.7632E+15	云南平安！！云南加油！！
79677	23.00874	113.08762	广东 佛山	宁康李-	2014/5/1 0:00	1:52:00	6	f	2670446494	1548	229	379	Wed Jan 18 22:49:38 +0800 2012	lknlknyes	3.76756E+15	希望会变得不一样
164336	23.14221	113.86199	台湾 台北市	硪CARMEN_Ye其實很有抱負	2014/5/1 0:00	1:52:00	1	f	2140236591	280	187	1499	Wed May 25 14:29:26 +0800 2011		3.76778E+15	转发微博
186030	23.694	113.036	湖南 衡阳	章鱼GG爱吃肉	2014/5/1 0:00	1:52:00	4	m	1350117770	66	181	161	Sun Aug 11 11:29:05 +0800 2013		3.76604E+15	南华之夜，多希望自己还是学生。 http://t.cn/z8AMzdv
29881	22.65487	113.86277	广东 深圳	知足常乐yan66	2014/5/1 0:00	1:52:00	3	f	3749191522	102	93	581	Tue Aug 27 17:19:13 +0800 2013		3.76754E+15	今天打电话，不敢打我妈手机，打给我爸，后来我爸问我妈要不要跟我说什么，我妈说：“不说了”。以前打电话，她每次都跟我聊很久的，就因为上次问我要不要把我电话给别人，先跟别人在电话里聊聊。我就对她乱发了一通脾气，然后结果就这样了，她不理我了[悲伤] http://t.cn/R7qZ2OB
41488	22.90789	113.08602	广东 佛山	邹计划	2014/5/1 0:00	1:52:00	6	m	2889977171	21828	18	3331	Mon Jul 16 10:43:46 +0800 2012		3.76814E+15	遭扇耳光环卫工丈夫：望社会给打人司机留些尊严 http://t.cn/R7tSfGq 
56336	23.03153	113.12786	海南	3740植丽芳	2014/5/1 0:00	1:53:00	1000	f	3023937022	17	354	9	Wed Dec 12 23:02:10 +0800 2012		3.75631E+15	//@新浪娱乐:街头出现温馨一幕[害羞]
104767	23.0554	113.39129	广东 广州	FL肥嘟嘟	2014/5/1 0:00	1:53:00	1	f	1948789931	209	168	1619	Thu Feb 03 13:16:05 +0800 2011		3.7683E+15	#90后再不谈恋爱就老了#不谈也老[哼][哼]
115514	22.98246	114.01521	湖北 黄石	Let-It-Be_洪苑源	2014/5/1 0:00	1:53:00	2	m	2675772800	145	138	158	Sat Jan 21 00:25:58 +0800 2012		3.75556E+15	看着不错，[钱] //@我注定要背水一战:看着不错啊，周末去吧@Miss-筱蕙@陈晨不ok @dadada大竹子 @看星星的小薇 @Let-It-Be_洪苑源 你们怎么看[花心] //@当时我就震惊了:这个残酷的世界，还是有点贴心呢
169503	23.26621	113.32926	广东 广州	Li-DATAO	2014/5/1 0:00	1:53:00	1	m	2075822595	99	113	331	Tue Oct 23 03:32:23 +0800 2012		3.76792E+15	不愧是国宝级文物！[good]
158558	23.12975	113.37451	广东 广州	L美作L	2014/5/1 0:00	1:53:00	1	f	2959084933	185	125	53	Tue Sep 25 15:54:27 +0800 2012		3.76553E+15	耶嘿&Yo[赞][赞][耶][耶] http://t.cn/8kRRrcZ
46896	22.82086	113.50578	广东 广州	Suzi2009	2014/5/1 0:00	1:53:00	1	f	2917892975	17	10	7	Sun Aug 12 06:33:31 +0800 2012		3.72294E+15	我真是太牛了，在微博踢球游戏中已经获得11分，球技出神入化，根本停不下来！长安福特翼虎一定是我的！#世界杯#加油！  http://t.cn/RvSs9Fg
173558	23.311	113.344	广东 广州	wing_学做女人	2014/5/1 0:00	1:53:00	1	f	1727385421	409	467	1080	Mon Jun 28 10:56:49 +0800 2010	yhc21	3.76353E+15	[可爱][可爱]
16692	22.56012	113.99096	浙江 杭州	爱莉xi	2014/5/1 0:00	1:53:00	1	f	2135191601	469	929	3223	Sat May 14 19:34:52 +0800 2011		3.76814E+15	要学会感恩 谢谢你来过
106235	23.0554	113.39129	安徽 铜陵	乘着小车追风逐梦的米奇	2014/5/1 0:00	1:53:00	7	f	2710287074	268	197	591	Tue Feb 07 17:11:04 +0800 2012		3.76814E+15	@Smile---施晨 @徐小蓝sy @黑的发亮-吴陵莉 虽然知道运气没那么好，但是也要转转[泪流满面][泪流满面]
