nFID,lat,lon,location,name,last_at,time,city,gender,id,followers_count,friends_count,statuses_count,created_at,domain,status_id,status_text
98521,23.04699,113.85542,广东 东莞,继续2下去的_MiMi,2014/7/5 0:00,1:29:00,19,f,1978938627,743,502,214,Sun Feb 20 07:43:39 +0800 2011,,3.76965E+15,、你不知道我为什么离开 我坚持不能说放任你哭泣你的泪滴像倾盆大雨碎了满地 在心里清晰你不知道我为什么狠下心盘旋在你看不见的高空里 多的是你不知道的事
104618,23.13746,113.20858,广东 广州,WEI__,2014/7/5 0:00,1:29:00,1,f,2844516551,321,153,35,Sun Jul 01 12:51:15 +0800 2012,,3.7696E+15,[睡觉][睡觉] http://t.cn/R7JWoLE
105707,23.12678,113.24317,广东 广州,SGB猪猪小姐_LOCAL-CREW,2014/7/5 0:00,1:29:00,1,f,1960912642,691,266,7595,Thu Feb 24 21:50:04 +0800 2011,,3.77061E+15,@河马先生_LOCAL-CREW [花心]
106926,23.14975,113.24755,江苏 南通,杂七杂八个好青年,2014/7/5 0:00,1:29:00,6,m,2295786982,68,489,319,Mon Aug 08 23:11:04 +0800 2011,,3.7693E+15,@你在-不在Zzzzz @抽个空去踏青 @傅大大大猫 
138936,23.18047,113.91688,其他,大爱药用植物,2014/7/5 0:00,1:29:00,1000,f,3936388653,14,36,86,Sat Dec 07 13:28:58 +0800 2013,,3.73148E+15,//@WIS护肤:找到属于你的爱情了吗？[兔子][兔子]
142556,23.22024,113.29213,湖北,大胃王丑丑,2014/7/5 0:00,1:29:00,1000,f,1770494520,783,89,504,Sun Jul 18 09:36:56 +0800 2010,sweetywendy,3.75667E+15,its for u，my little girl. plz take it while u back[兔子]@If我Reene 
144281,23.22361,113.28417,广东 广州,關阝亻夋木東,2014/7/5 0:00,1:29:00,1,m,3962647660,18,6,14,Fri Jan 03 13:09:34 +0800 2014,,3.76413E+15,#魅族手机随手拍#《July 的九月》最好的九月，广州黄埔古港随手拍 http://t.cn/RPNpaxU
145828,23.2022,113.37236,海外 英国,nie-w,2014/7/5 0:00,1:29:00,2,m,1707786995,490,129,5905,Tue Mar 09 20:37:03 +0800 2010,,3.77025E+15,呵呵，天朝在鼓励国民从事这些活动，反正也不用死[鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视]
146811,23.2845,113.3592,广东 广州,DG小乙哥,2014/7/5 0:00,1:29:00,1,m,1944371720,508,1383,360,Thu May 19 13:48:07 +0800 2011,,3.76854E+15, //@荒野求生日记:[笑哈哈][笑哈哈][笑哈哈]无意中发现这个奇葩微博，最近好火啊，看他微博快笑死我了，推荐给大家。
156170,23.43537,113.32363,广东 广州,ars木头花,2014/7/5 0:00,1:29:00,1,m,1680755302,480,881,2012,Mon Jan 11 23:16:13 +0800 2010,,3.7706E+15,塞浦路斯//@米饭叔微腐私访:埃及- -//@糕糕糕糕糕神: 智利[害羞] //@阿尔沙文吃橘子:同右→_→//@ARS黑猫:阿塞拜疆//@靖痕: 法国//@另一夏2014: 乌克兰[doge]//@小楼挥彻光影寒: 智利//@数电子羊的马文: 斯里兰卡。是不是有点热//@老衲法号郭怒: 居然棒子国，麻痹……//@毕竟长安咯: 印度尼西亚……
156738,23.5326,113.57759,广东 广州,艷群,2014/7/5 0:00,1:29:00,1,f,3167628063,163,123,140,Tue Nov 27 23:33:00 +0800 2012,,3.76827E+15,很困😞😒 http://t.cn/R7c4Ra1
536,22.50965,113.03593,广东 江门,路漫慢长,2014/7/5 0:00,1:30:00,7,m,5178703084,9,84,244,Fri Jun 13 04:57:31 +0800 2014,,3.77043E+15,神也会有不完美
7663,22.5197,113.57072,广东 中山,Mr-猪公,2014/7/5 0:00,1:30:00,20,m,1813587150,68,97,157,Mon Sep 13 20:05:13 +0800 2010,,3.73127E+15,这次齐全了！那些年，我们跟着一起唱过的粤语动漫歌曲 （分享自 @56网） http://t.cn/RvsUscT 
9657,22.5548,113.88719,广东 深圳,Annie-Deng,2014/7/5 0:00,1:30:00,3,f,1634343995,9,4,63,Thu Jun 30 23:58:53 +0800 2011,sheradeng,3.75621E+15,来看看我拍的MV，点此播放>>http://t.cn/Rho99rA（通过 #美拍# 录制）
10175,22.56641,113.86349,湖北 武汉,不知不觉已醒了,2014/7/5 0:00,1:30:00,1,f,1843891623,229,208,64,Fri Dec 10 16:42:35 +0800 2010,,3.7656E+15,是吧 好多让你能感同身受的只是小事而已  http://t.cn/RhWL81n
11131,22.56763,113.86432,广东 深圳,pirlo_21哥,2014/7/5 0:00,1:30:00,3,m,1797716260,702,224,5848,Fri Sep 24 23:26:06 +0800 2010,yuguangshuai,3.77027E+15,生日快乐！甩了野模好好踢球快快成长😂//@朝兮暮兮:小法老生日快乐[蛋糕][蛋糕][蛋糕]//@小鱼儿爱米兰:[蛋糕][蛋糕][蛋糕]//@帶著希望明日重生的卡卡然: 小法老生快[蛋糕][蛋糕][蛋糕]
12206,22.51755,113.92485,广东 深圳,會跳的魚會游泳的鳥,2014/7/5 0:00,1:30:00,3,m,1279159181,115,72,81,Wed Jul 21 19:40:53 +0800 2010,,3.76597E+15, http://t.cn/z8fk37g
12207,22.51128,113.92934,广东 深圳,TeresaAman,2014/7/5 0:00,1:30:00,3,f,5130918619,85,255,124,Sun May 04 23:27:00 +0800 2014,,3.76703E+15,#掌阅iReader阅读分享#她，一个独自生活、心意明确的女子，渴望一份超然的爱情。他，安静笃定、沉稳睿智，将过往深深埋葬。在遭受旧爱背叛之后，她是否还能相信爱情的存在？清茶淡酒营造淡淡温情的气氛中，他竟然还隐藏着...@掌阅iReader http://t.cn/R7UTllG
29072,22.66506,113.91789,广西 南宁,农传海,2014/7/5 0:00,1:30:00,1,m,5051532107,12,44,10,Wed Feb 26 23:04:33 +0800 2014,,3.72878E+15,帅气 http://t.cn/RvBrBNK
31095,22.68927,113.97851,广东,黄琴不是北极熊,2014/7/5 0:00,1:30:00,1000,f,2949076827,62,40,37,Sat Sep 15 22:58:28 +0800 2012,,3.76211E+15,很受用噢。 我分享了http://t.cn/RhrcbTk
36967,22.79673,113.7072,广东 深圳,文刂敬日月,2014/7/5 0:00,1:30:00,3,m,2660815597,262,200,1637,Tue Mar 13 06:00:50 +0800 2012,,3.77002E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PW0Ng
53939,22.91324,113.82949,湖北 荆州,叶叶叶叶奉鸣,2014/7/5 0:00,1:30:00,10,m,2640123270,1390,197,797,Thu Dec 29 01:41:06 +0800 2011,xuanmingqi,3.77046E+15,希望， 一别两边，各生欢喜 http://t.cn/R7agV1k
56892,23.02786,113.11484,广东 佛山,RexJUN,2014/7/5 0:00,1:30:00,6,m,1728811414,1210,328,1135,Mon Apr 12 09:12:53 +0800 2010,,3.77042E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PWMm5
92030,23.0086,113.39559,广西 桂林,LOVE2222清,2014/7/5 0:00,1:30:00,3,f,3006410055,46,282,53,Sat Oct 13 22:22:53 +0800 2012,,3.76066E+15,只想要一份安全感！！！仅此而已 http://t.cn/8kRnLsD
98520,22.99756,113.76735,广东 东莞,conjuction,2014/7/5 0:00,1:30:00,19,m,3355468072,171,159,4382,Mon Apr 22 23:58:08 +0800 2013,,3.77008E+15,@萌娘百科的更新姬 说好的核弹箭法怎么变成了核弹剑法[doge]
102370,23.16487,112.88427,广东 佛山,a黯里着迷,2014/7/5 0:00,1:30:00,6,m,3037793544,8,89,208,Tue Dec 25 17:48:52 +0800 2012,,3.76987E+15,#天猫神秘包裹#终于来啦！希望好运降临吖，听说这次还有千元大礼等着我哦！一定要去多参加几次，万一中大奖了呢？想想就醉了，想要的赶紧戳右一起参加吧！神啊，让我中一个吧！黑黑黑~~~~~[可怜]
102371,23.16595,113.04097,广东 佛山,璇子-Elaine,2014/7/5 0:00,1:30:00,6,f,3021557351,159,222,288,Mon Oct 22 09:07:46 +0800 2012,,3.7697E+15,感觉脑袋里有一根橡皮筋一直被拉紧着。拼命叫他放松，他绷得更紧了。
102391,23.21279,112.982,广东 茂名,陈陈陈文浩童鞋,2014/7/5 0:00,1:30:00,9,m,2572600142,1657,268,876,Wed Nov 30 01:38:27 +0800 2011,,3.7689E+15,秀山。 http://t.cn/R7IUVr3
104617,23.1593,113.25669,广东 深圳,Andy-L沈,2014/7/5 0:00,1:30:00,3,m,3570522347,62,170,69,Mon Jul 22 13:16:07 +0800 2013,,3.76609E+15,转发微博
140439,23.26143,113.25878,广东 广州,liu欣baby,2014/7/5 0:00,1:30:00,1,f,2415049095,239,103,102,Mon Oct 17 12:38:17 +0800 2011,,3.75736E+15,晒晒手工哦 http://t.cn/RhpPvdn
140440,23.24404,113.25829,广东 广州,sachko的世界,2014/7/5 0:00,1:30:00,1,f,2140877253,1217,1114,10387,Tue May 24 21:50:25 +0800 2011,,3.7706E+15,更多圖片加微信：844911968
142555,23.23712,113.34238,广东 汕尾,Simple_Hao_,2014/7/5 0:00,1:30:00,15,m,3097928681,152,113,1078,Mon Nov 05 14:35:43 +0800 2012,,3.77067E+15,125789
143416,23.19556,113.32669,台湾 台南县,黄洪勇,2014/7/5 0:00,1:30:00,18,m,5116121891,22,148,39,Sun Apr 20 08:13:59 +0800 2014,,3.76312E+15,她好漂亮  可以嫁了【高圆圆或与赵又廷金鹰节合体】婚后全力投入工作，感情甜甜蜜蜜羡煞旁人。http://t.cn/Rhdt55B （分享自@搜狐新闻客户端）
145571,23.1852,113.3263,广东 茂名,晓清-Daisy,2014/7/5 0:00,1:30:00,9,f,2076656583,78,62,215,Fri Apr 08 22:36:12 +0800 2011,,3.7307E+15,转发微博
147691,23.28024,113.61717,广东 广州,被上帝咬过一口的橙子,2014/7/5 0:00,1:30:00,1,f,2013724414,148,68,4214,Fri Mar 18 11:27:58 +0800 2011,,3.77007E+15,[花心]
158380,23.68138,113.05248,广东 清远,钿钿recall,2014/7/5 0:00,1:30:00,18,f,3187217901,61,41,237,Thu Dec 13 07:32:04 +0800 2012,,3.77065E+15,@思想品德帅 @阝日走召NDD_清新车队 @命运的艺术 [心][心][心]
8071,22.62559,113.81301,广东 深圳,Hamit_Talat,2014/7/5 0:00,1:31:00,3,m,1905512463,4888,176,934,Wed Dec 29 02:22:48 +0800 2010,hamit21,3.77034E+15,Hanging out http://t.cn/z8ATW8s
16731,22.5224,114.03199,广东 深圳,Jessice_Tian,2014/7/5 0:00,1:31:00,3,f,1711154022,230,171,1423,Sun Mar 14 22:18:37 +0800 2010,,3.76961E+15,小伙伴们。 http://t.cn/R7JHtmd
27158,22.66595,113.91843,广东 深圳,枫一样的迷情,2014/7/5 0:00,1:31:00,3,m,5204252103,1,22,2,Sat Jul 05 01:12:25 +0800 2014,,3.72879E+15,分享图片 http://t.cn/RvBrdB6
31441,22.66821,113.98574,广东 深圳,KurtiX,2014/7/5 0:00,1:31:00,3,m,1145228872,1065,705,3471,Wed Sep 30 21:53:17 +0800 2009,sz258,3.7686E+15,爱是不爱
31746,22.67453,113.99409,江西 宜春,清清点水5,2014/7/5 0:00,1:31:00,9,f,2075079621,69,121,302,Thu Apr 07 16:12:28 +0800 2011,wyq555,3.7694E+15,犯2了！ http://t.cn/R7xHbVZ
58281,23.0277,113.20279,广东 惠州,古22222,2014/7/5 0:00,1:31:00,13,m,3241450560,50,42,13,Fri Mar 22 02:25:31 +0800 2013,,3.7545E+15, http://t.cn/Rhx3PaE
65591,23.1196,112.912,广东 佛山,堇芳,2014/7/5 0:00,1:31:00,6,f,2432058417,316,277,1221,Fri Oct 28 21:13:31 +0800 2011,,3.76971E+15,。。。 http://t.cn/RPLBblM
65592,23.04593,112.91043,广东 佛山,beanfruit,2014/7/5 0:00,1:31:00,6,f,5194746914,5,12,38,Thu Jun 26 19:18:47 +0800 2014,,3.76894E+15,看懂了吗？
66621,23.11733,113.10543,其他,天道酬勤0410,2014/7/5 0:00,1:31:00,1000,m,3850600140,17,14,347,Sun Oct 13 10:10:26 +0800 2013,,3.77045E+15,记下今天，想下明天 。其实我都不知道自己想要什么，想怎么做 http://t.cn/R7adRuk
92029,23.0554,113.39129,海外 韩国,gihfxa,2014/7/5 0:00,1:31:00,18,m,3958994649,9,29,109,Fri Jan 10 22:39:50 +0800 2014,,3.75414E+15,哥哥我爱你，你要快点好，心疼你[淚][淚]我病完就轮到你病了。你为我付出很多'辛苦你了。此刻好爱你[愛你][愛你][愛你] http://t.cn/8kRRSqA
92577,23.138,113.45364,广东 广州,小雨汐天使,2014/7/5 0:00,1:31:00,1,f,5071017454,13,52,118,Fri Mar 14 11:32:58 +0800 2014,,3.73525E+15,http://t.cn/RvplObp http://t.cn/RPyd7oA
92816,23.101,113.47684,广东 广州,我是阿Won,2014/7/5 0:00,1:31:00,1,m,3527809504,78,409,259,Tue Jun 11 16:11:31 +0800 2013,,3.7706E+15,转发微博
94501,23.12739,113.5727,重庆 渝中区,miaomiao猫猫小姐,2014/7/5 0:00,1:31:00,3,f,2302428242,148,76,36,Thu Aug 11 19:24:59 +0800 2011,xiaodanmm,3.76926E+15,真无聊。
104616,23.1593,113.25669,上海 虹口区,作茧自缚的沦落v,2014/7/5 0:00,1:31:00,9,f,2940785185,130,85,431,Thu Sep 06 07:17:17 +0800 2012,,3.76989E+15,一个人，吃饭一个人，睡觉一个人，逛街一个人，不管做什么都是一个人，还要继续这样吗？有时候真想把自己藏起来，不见任何人，不和任何人联系，
108098,23.23016,113.19538,广东,5比煜,2014/7/5 0:00,1:31:00,1000,m,3517407157,40,244,685,Sat Jun 08 11:07:23 +0800 2013,,3.76988E+15,一起来发天猫红包吧！朋友拿多少，你就拿多少！称霸朋友圈，你是红包王！http://t.cn/R7JshTx
136850,23.18811,113.44696,广东 东莞,文高-豆芽菜,2014/7/5 0:00,1:31:00,19,m,1648055115,530,242,1553,Mon May 24 15:29:14 +0800 2010,xinggandouyacai,3.7668E+15,//@当时我就震惊了:马克！//@Boomwoow: 马克
137445,23.16098,113.50005,江苏 扬州,林顿是鸦齿卫下士布兰迪尓,2014/7/5 0:00,1:31:00,10,m,2074059220,109,141,1232,Mon Apr 04 22:07:15 +0800 2011,,3.7697E+15,米纳斯魔窟既视感
137723,23.12592,113.3795,广东 广州,kz1987,2014/7/5 0:00,1:31:00,1,m,1906680662,186,145,849,Fri Mar 02 10:55:27 +0800 2012,,3.76318E+15,街边旧书摊淘到一本个人摄影集，沉甸甸的都是历史，谁能告知我一二?@店小二 @马伯庸 @微博助手 http://t.cn/8kRRrcZ
141640,23.205,113.2432,广东 广州,金毛money-cash,2014/7/5 0:00,1:31:00,1,f,2890430522,164,202,519,Sat Aug 04 22:47:11 +0800 2012,yymjilin,3.77064E+15,宝贝我只能说你是太幸运了。两岁狗狗被箭刺穿头部手术后奇迹脱险_狗民网 http://t.cn/R7SYdRW 
144277,23.23982,113.3531,湖南 衡阳,SsDouble莎Ss,2014/7/5 0:00,1:31:00,4,f,3212405917,1264,52,201,Sat Jan 05 13:27:46 +0800 2013,,3.76966E+15,反正就是很赶的唱完了这首歌😥 (通过 #唱吧#录制)。试听地址 >> http://t.cn/R7JFZwr
144278,23.24806,113.28693,广东 广州,Nettle21华,2014/7/5 0:00,1:31:00,1,f,3123885424,167,194,73,Tue Jan 15 09:06:02 +0800 2013,,3.76754E+15,真的啊！那得想想
145570,23.20509,113.37349,广东 广州,夢境ZYX,2014/7/5 0:00,1:31:00,1,f,3769777031,94,126,349,Tue Sep 03 13:23:47 +0800 2013,,3.77032E+15,发现自己跟猪没啥两样[猪头][猪头][猪头][猪头][猪头][猪头][猪头][猪头][猪头][猪头][猪头]
146113,23.26116,113.45546,广东 梅州,唧唧歪歪_芳子叁,2014/7/5 0:00,1:31:00,14,f,2952132605,283,205,594,Tue Sep 18 11:48:28 +0800 2012,,3.76418E+15,来吧来吧，撮合我和他吧[害羞][花心]
146368,23.1852,113.3263,广东 广州,唯耐_紫棋,2014/7/5 0:00,1:31:00,1,f,5120531880,167,163,852,Wed Apr 23 14:51:17 +0800 2014,,3.77046E+15,突然想起，然后去搜了同款软件[思考][思考]剩下的交给各位强大的渔民了
146808,23.1852,113.3263,广东 广州,JKS997,2014/7/5 0:00,1:31:00,1,f,5204053423,10,44,34,Fri Jul 04 11:00:58 +0800 2014,,3.75259E+15,转发微博
148392,23.2898,113.8376,广东 广州,little-meimei,2014/7/5 0:00,1:31:00,1,f,1808619902,1263,459,3500,Wed Sep 08 19:19:56 +0800 2010,,3.76864E+15,转发微博
156458,23.43397,113.48414,广东 广州,钟采燕,2014/7/5 0:00,1:31:00,1,f,2619091295,1179,384,2843,Thu Feb 16 14:06:44 +0800 2012,,3.76826E+15,死不彻底情还在？
5621,22.4744,113.36257,广东 中山,文东zai,2014/7/5 0:00,1:32:00,20,m,5198103359,55,156,237,Sun Jun 29 16:22:21 +0800 2014,,3.75425E+15,我在#联萌战机#得了1089386分，刷新了新记录，差点上了头条[害羞]。无论你是女汉子、屌丝、文艺青年、高富帅、白富美、土豪还是女神，#联萌战机#都会帮你上头条！[太开心] http://t.cn/8shdQTy
7449,22.5279,113.39726,广东 肇庆,梁村卢晓凤,2014/7/5 0:00,1:32:00,12,f,1921766101,318,643,1511,Sat Jan 15 00:23:12 +0800 2011,,3.76929E+15,前几日听佐表嫂讲阿访表哥噶也，心里日日都系度唸里哋，好唔舒服，上天点解会甘唔公平，你眼瞎了吗？阿防表哥系个个人眼里都系个好好人吖，表哥，你一定要坚强！！ http://t.cn/R7x2E9T
9655,22.513,113.92639,广东 深圳,Sweetxyan,2014/7/5 0:00,1:32:00,3,f,2258954460,687,411,2549,Thu Jul 21 12:04:54 +0800 2011,,3.77043E+15,只要你想，每天都是最美好的一天。
9656,22.56019,113.89868,广东 深圳,铲屎宫-修野,2014/7/5 0:00,1:32:00,3,f,1247904501,519,661,7305,Mon Aug 16 21:11:47 +0800 2010,masyumx,3.77042E+15,//@瓜皮的id酱://@瑜530: //@孙咪朵:#找家#十岁了，哎，心塞，希望能找到家！
11130,22.5369,113.92109,广东 深圳,娟-8023,2014/7/5 0:00,1:32:00,3,f,3106911273,17,22,20,Tue Nov 13 08:57:51 +0800 2012,,3.76914E+15,现在的BOSS也如此奇葩，唉！[鄙视][鄙视]
11650,22.5369,113.92109,其他,华氏100度,2014/7/5 0:00,1:32:00,1000,m,1054572751,68,204,341,Sun Oct 02 23:44:38 +0800 2011,,3.76899E+15,来深圳一直没有施展厨艺的机会。。。 //@8090心情签名:9种炒饭de做法[心]
12205,22.52749,113.92993,广东 深圳,伊利纯糖,2014/7/5 0:00,1:32:00,3,m,3091153795,23,47,50,Tue Nov 06 11:06:00 +0800 2012,hejieselina,3.76485E+15,他和她已经分手两年了，两年来他每天下班习惯性地打开她的博客 看看她一天的心情。她有时候高兴，有时候悲伤，有时候失落， 他只是静静地注视着，不做一点评论，甚至删掉了自己的浏览记录。 直到有一天她博客上挂满了她的婚纱照， 下面有一行小字： 我嫁人了，不等你了，不更新了 http://t.cn/R7hSHjb
14257,22.5224,114.03199,广东 深圳,Yoyo不再是大食懒,2014/7/5 0:00,1:32:00,3,f,2676385010,227,176,2384,Sat Jan 21 10:31:56 +0800 2012,,3.77042E+15,想回家。超级想回家！
20884,22.59813,113.08746,广东 云浮,枫叶1988秋,2014/7/5 0:00,1:32:00,53,m,1813653607,102,116,265,Tue Sep 07 12:50:24 +0800 2010,,3.76419E+15,sdgssdd
26430,22.6374,113.8255,湖南 株洲,月老是不是牵错了红绳,2014/7/5 0:00,1:32:00,2,f,2757457281,37,97,51,Wed May 09 11:49:47 +0800 2012,,3.77028E+15,不上班了就开间这样的店铺，怡情养性 //@微博搞笑排行榜:我有！
36780,22.82827,113.68603,其他,爱你的我ainidewi,2014/7/5 0:00,1:32:00,1000,m,5149052237,6,53,22,Wed May 21 22:25:57 +0800 2014,,3.75189E+15,分享@高进Gary 的歌曲《大笑江湖》http://t.cn/zQzVZgQ http://t.cn/zQzVZgQ
54453,22.78529,113.90181,湖北 十堰,毛特,2014/7/5 0:00,1:32:00,3,m,1559684625,48,171,402,Mon Apr 19 16:15:46 +0800 2010,,3.77002E+15,孩子你好样的。
72321,23.10465,113.17603,广东 佛山,Anthony_冯子浩,2014/7/5 0:00,1:32:00,6,m,2485615790,324,253,284,Sat Oct 22 15:23:11 +0800 2011,,3.76699E+15,转发微博
72322,23.06629,113.24639,广东 广州,Zoe-肖肖,2014/7/5 0:00,1:32:00,1,f,1798572992,168,122,124,Sun Aug 22 23:35:07 +0800 2010,,3.72879E+15,这是技术原因还是路况原因。纠结……促进经济中 http://t.cn/RvBrepE
72323,23.07741,113.19375,广东 河源,兔斯基小佶,2014/7/5 0:00,1:32:00,16,f,2626506037,93,80,717,Wed Feb 22 14:41:48 +0800 2012,,3.77007E+15,轉發微博
72324,23.07497,113.23586,广东 广州,用户rogidw1aww,2014/7/5 0:00,1:32:00,1,f,5128921155,2,0,6,Thu May 01 21:35:31 +0800 2014,,3.73668E+15,#我爱红米手机# 红米手机1S移动版开售了，配备MTK6582四核1.3GHz 处理器，还有8GB高速闪存，仅699，性价比太强了，7月29日开放购买，希望能抢到1台 @红米手机 ，分享预约地址： http://t.cn/RPqBBHG
92815,23.0554,113.39129,广东 揭阳,Suemyin,2014/7/5 0:00,1:32:00,52,f,3132619067,252,262,272,Mon Nov 19 23:25:22 +0800 2012,,3.76816E+15,蠢哭//@周柏豪Pakho: 好慘 //@全球热门搜罗:蠢哭惹....[哈哈]
98275,23.10717,113.82996,其他,用户5204889287,2014/7/5 0:00,1:32:00,1000,m,5204889287,2,33,2,Sat Jul 05 01:26:23 +0800 2014,,3.72879E+15, http://t.cn/z8fjHL2
101384,23.00709,113.89041,广东 东莞,东莞紫静欣包装设计,2014/7/5 0:00,1:32:00,19,m,5204246648,18,44,82,Sat Jul 05 00:46:02 +0800 2014,,3.7695E+15,淘宝格子铺--免费流量交换 http://t.cn/R7JvBeC 
104063,23.17771,113.25119,广东 湛江,LiverpoolEmpire,2014/7/5 0:00,1:32:00,8,m,1562881191,908,365,2811,Thu Oct 22 12:15:55 +0800 2009,dengjinqian,3.77063E+15,[怒骂]
104615,23.11389,113.2463,广东 广州,A_CHENJIRONG,2014/7/5 0:00,1:32:00,1,f,2428329391,391,114,550,Wed Oct 26 19:23:23 +0800 2011,chenjronyagoni,3.77054E+15,早安👄 http://t.cn/z82Zx4o
106925,23.19258,113.22524,湖北 宜昌,小肆VC,2014/7/5 0:00,1:32:00,5,m,2490304885,51,66,85,Fri Nov 25 03:05:31 +0800 2011,,3.76929E+15,这是读初中的时代上台唱的第一首歌。那时候还没变声。😭😭 (通过 #唱吧#录制)。试听地址 >> http://t.cn/R7xyAlA
142116,23.2397,113.34911,湖北 武汉,我们就这样渐行渐远,2014/7/5 0:00,1:32:00,1,f,2163707117,1032,159,808,Sun Jun 05 09:01:20 +0800 2011,,3.77021E+15,早上好，生活！ http://t.cn/R7Xi5S4
143415,23.3046,113.33723,广东 广州,kn_zhou2014,2014/7/5 0:00,1:32:00,1,f,2952765132,140,529,516,Thu Aug 16 15:21:29 +0800 2012,,3.77067E+15,Lee Kwang Soo & Giraffes the Marvellous Nature
146326,23.1852,113.3263,广东 广州,Jean曉晴,2014/7/5 0:00,1:32:00,1,f,1274554015,235,350,225,Mon Sep 03 13:06:34 +0800 2012,,3.76934E+15,来看看我拍的MV：“男票好有fell 😘😘😘”，点此播放>>http://t.cn/R7xaWVz（通过 #美拍# 录制）
148391,23.20231,113.76695,广东 广州,慧娴-MEREDITH,2014/7/5 0:00,1:32:00,1,f,2277152023,304,187,479,Sat Jul 30 21:17:20 +0800 2011,,3.73377E+15,虽然很想为家里的夕阳停下脚步，但是现实却是残酷的！明天又要回医院实习！⊙﹏⊙不过还是很感激有双休！ http://t.cn/RPwiLBi
154190,23.39068,113.20469,广东 广州,小女子-200,2014/7/5 0:00,1:32:00,1,f,5131606969,30,165,267,Sun May 04 17:18:05 +0800 2014,,3.74082E+15,我正在使用乐安全，永久免费的手机安全软件。防毒，省钱，防骚扰，拦广告。独家推出的安装管理器功能更能从根源禁止应用越权行为，保障用户权益。手机安全，有乐安全就足够了，快去下载！http://t.cn/zTO3e9u http://t.cn/RPS6fzF
158379,23.67177,112.91193,广东 广州,多少_-,2014/7/5 0:00,1:32:00,1,m,1772235085,535,209,348,Sat Jul 10 23:54:11 +0800 2010,,3.76928E+15,转发微博
11649,22.5548,113.88719,广东 深圳,Annie-Deng,2014/7/5 0:00,1:33:00,3,f,1634343995,9,4,63,Thu Jun 30 23:58:53 +0800 2011,sheradeng,3.75621E+15,来看看我拍的MV，点此播放>>http://t.cn/Rho99rA（通过 #美拍# 录制）
12744,22.56019,113.89868,广东 深圳,铲屎宫-修野,2014/7/5 0:00,1:33:00,3,f,1247904501,519,661,7305,Mon Aug 16 21:11:47 +0800 2010,masyumx,3.77042E+15,//@瓜皮的id酱://@瑜530: //@孙咪朵:#找家#十岁了，哎，心塞，希望能找到家！
17526,22.52615,114.02648,河南 商丘,酸了就放下,2014/7/5 0:00,1:33:00,14,m,2952884033,28,153,207,Thu Sep 20 07:26:15 +0800 2012,zhenghuan509988,3.77038E+15,转发微博
18764,22.5671,114.04509,广东,薛妙婵,2014/7/5 0:00,1:33:00,1000,f,2529376923,47,117,187,Tue Dec 13 23:08:45 +0800 2011,,3.76973E+15,#我会唱的林志颖的第一首歌#十七岁的雨季 http://t.cn/8kREl9a
23209,22.66579,113.24928,广东 中山,An-美美,2014/7/5 0:00,1:33:00,20,f,3950048691,158,127,185,Sat Dec 21 02:47:18 +0800 2013,,3.76936E+15,转发微博
27543,22.7239,113.8246,湖南 郴州,大大大木嘟,2014/7/5 0:00,1:33:00,10,m,2349137353,27,162,115,Thu Sep 08 21:02:09 +0800 2011,,3.77008E+15,“我到了” 但我发现你好像已经睡了，晚安！[月亮][月亮][月亮]
29071,22.66259,113.85924,江西 南昌,肥腻腻的汉纸,2014/7/5 0:00,1:33:00,1,f,5121045221,22,44,100,Sun Apr 20 22:40:57 +0800 2014,,3.76875E+15,人都有底线，你自己都这样，还怪别人，呵呵，这个世界还真是美丽 http://t.cn/R7fqKrO
44402,22.8272,112.949,广东 江门,_钟秋云,2014/7/5 0:00,1:33:00,7,m,3202576391,221,173,113,Mon Dec 10 08:21:05 +0800 2012,,3.77045E+15,"蝴蝶飞动，嗅一鼻薰衣草的浓香。我正在使用""蝴蝶纷飞""封面图，好漂亮，你们都快来试试！http://t.cn/8F70sLL"
44440,22.886,113.0064,广东 佛山,銮哥哥,2014/7/5 0:00,1:33:00,6,m,2100178767,217,137,1385,Sat Apr 23 20:45:58 +0800 2011,,3.77008E+15,2014年国庆契友聚集
54456,22.82659,113.97319,江西,1moom姐,2014/7/5 0:00,1:33:00,1000,f,2217436745,656,130,220,Mon Jul 04 15:08:51 +0800 2011,,3.76746E+15,转发微博
59178,23.03321,113.14192,广东 佛山,文文_LWH,2014/7/5 0:00,1:33:00,6,f,2989701675,89,13,183,Mon Oct 08 22:49:20 +0800 2012,,3.7696E+15,虽然不舍，但都将要告别熟悉了三年的地方，希望新的地方可以给到我温暖吧！ http://t.cn/R7JOYoR
97272,23.04671,113.85606,广东 东莞,继续2下去的_MiMi,2014/7/5 0:00,1:33:00,19,f,1978938627,743,502,214,Sun Feb 20 07:43:39 +0800 2011,,3.76965E+15,、你不知道我为什么离开 我坚持不能说放任你哭泣你的泪滴像倾盆大雨碎了满地 在心里清晰你不知道我为什么狠下心盘旋在你看不见的高空里 多的是你不知道的事
